                time                Date            Rainfall       Inifiltration          Runoff@end        WaterStorage       LeftDischarge      RightDischarge
  37724.8750  04/13/2003        0.0000       -0.5231        0.0000        0.0000        0.0000        0.0000
  37724.9167  04/13/2003        0.0000       -0.4798        0.0000        0.0000        0.0000        0.0000
  37724.9583  04/13/2003        0.0000       -0.4002        0.0000        0.0000        0.0000        0.0000
  37725.0000  04/14/2003        0.0000       -0.3543        0.0000        0.0000        0.0000        0.0000
  37725.0417  04/14/2003        0.0000       -0.4182        0.0000        0.0000        0.0000        0.0000
  37725.0833  04/14/2003        0.0000       -0.3545        0.0000        0.0000        0.0000        0.0000
  37725.1250  04/14/2003        0.0000       -0.3346        0.0000        0.0000        0.0000        0.0000
  37725.1667  04/14/2003        0.0000       -0.3669        0.0000        0.0000        0.0000        0.0000
  37725.2083  04/14/2003        0.0000       -0.3697        0.0000        0.0000        0.0000        0.0000
  37725.2500  04/14/2003        0.0000       -0.3673        0.0000        0.0000        0.0000        0.0000
  37725.2917  04/14/2003        0.0000       -0.5677        0.0000        0.0000        0.0000        0.0000
  37725.3333  04/14/2003        0.0000       -1.0269        0.0000        0.0000        0.0000        0.0000
  37725.3750  04/14/2003        0.0000       -1.0207        0.0000        0.0000        0.0000        0.0000
  37725.4167  04/14/2003        0.0000       -1.0207        0.0000        0.0000        0.0000        0.0000
  37725.4583  04/14/2003        0.0000       -1.0207        0.0000        0.0000        0.0000        0.0000
  37725.5000  04/14/2003        0.0000       -1.0207        0.0000        0.0000        0.0000        0.0000
  37725.5417  04/14/2003        0.0000       -1.0207        0.0000        0.0000        0.0000        0.0000
  37725.5833  04/14/2003        0.0000       -1.0207        0.0000        0.0000        0.0000        0.0000
  37725.6250  04/14/2003        0.0000       -1.0207        0.0000        0.0000        0.0000        0.0000
  37725.6667  04/14/2003        0.0000       -1.0207        0.0000        0.0000        0.0000        0.0000
  37725.7083  04/14/2003        0.0000       -1.0207        0.0000        0.0000        0.0000        0.0000
  37725.7500  04/14/2003        0.0000       -1.0207        0.0000        0.0000        0.0000        0.0000
  37725.7917  04/14/2003        0.0000       -1.0207        0.0000        0.0000        0.0000        0.0000
  37725.8333  04/14/2003        0.0000       -1.0207        0.0000        0.0000        0.0000        0.0000
  37725.8750  04/14/2003        0.0000       -1.0207        0.0000        0.0000        0.0000        0.0000
  37725.9167  04/14/2003        0.0000       -1.0207        0.0000        0.0000        0.0000        0.0000
  37725.9583  04/14/2003        0.0000       -1.0207        0.0000        0.0000        0.0000        0.0000
  37726.0000  04/15/2003        0.0000       -1.0207        0.0000        0.0000        0.0000        0.0000
  37726.0417  04/15/2003        0.0000       -1.0207        0.0000        0.0000        0.0000        0.0000
  37726.0833  04/15/2003        0.0000       -1.0207        0.0000        0.0000        0.0000        0.0000
  37726.1250  04/15/2003        0.0000       -0.8924        0.0000        0.0000        0.0000        0.0000
  37726.1667  04/15/2003        0.0000       -0.5092        0.0000        0.0000        0.0000        0.0000
  37726.2083  04/15/2003        0.0000       -0.4393        0.0000        0.0000        0.0000        0.0000
  37726.2500  04/15/2003        0.0000       -0.3881        0.0000        0.0000        0.0000        0.0000
  37726.2917  04/15/2003        0.0000       -0.3929        0.0000        0.0000        0.0000        0.0000
  37726.3333  04/15/2003        0.0000       -0.3929        0.0000        0.0000        0.0000        0.0000
  37726.3750  04/15/2003        0.0000       -0.3929        0.0000        0.0000        0.0000        0.0000
  37726.4167  04/15/2003        0.0000       -0.3929        0.0000        0.0000        0.0000        0.0000
  37726.4583  04/15/2003        0.0000       -0.3929        0.0000        0.0000        0.0000        0.0000
  37726.5000  04/15/2003        0.0000       -0.3929        0.0000        0.0000        0.0000        0.0000
  37726.5417  04/15/2003        0.0000       -0.3929        0.0000        0.0000        0.0000        0.0000
  37726.5833  04/15/2003        0.0000       -0.3929        0.0000        0.0000        0.0000        0.0000
  37726.6250  04/15/2003        0.0000       -0.3929        0.0000        0.0000        0.0000        0.0000
  37726.6667  04/15/2003        0.0000       -0.3929        0.0000        0.0000        0.0000        0.0000
  37726.7083  04/15/2003        0.0000       -0.3929        0.0000        0.0000        0.0000        0.0000
  37726.7500  04/15/2003        0.0000       -0.3929        0.0000        0.0000        0.0000        0.0000
  37726.7917  04/15/2003        0.0000       -0.3929        0.0000        0.0000        0.0000        0.0000
  37726.8333  04/15/2003        0.0000       -0.3785        0.0000        0.0000        0.0000        0.0000
  37726.8750  04/15/2003        0.0000       -0.3077        0.0000        0.0000        0.0000        0.0000
  37726.9167  04/15/2003        0.0000       -0.2087        0.0000        0.0000        0.0000        0.0000
  37726.9583  04/15/2003        0.2477        0.1177        0.0000        0.0000        0.0000        0.0000
  37727.0000  04/16/2003        0.5171        0.4838        0.0000        0.0000        0.0000        0.0000
  37727.0417  04/16/2003        0.0000       -0.0402        0.0000        0.0000        0.0000        0.0000
  37727.0833  04/16/2003        0.0000       -0.0675        0.0000        0.0000        0.0000        0.0000
  37727.1250  04/16/2003        0.0000       -0.0857        0.0000        0.0000        0.0000        0.0000
  37727.1667  04/16/2003        0.0000       -0.0683        0.0000        0.0000        0.0000        0.0000
  37727.2083  04/16/2003        0.0000       -0.0883        0.0000        0.0000        0.0000        0.0000
  37727.2500  04/16/2003        0.0000       -0.1645        0.0000        0.0000        0.0000        0.0000
  37727.2917  04/16/2003        0.0000       -0.3761        0.0000        0.0000        0.0000        0.0000
  37727.3333  04/16/2003        0.0000       -1.0520        0.0000        0.0000        0.0000        0.0000
  37727.3750  04/16/2003        0.0000       -1.5352        0.0000        0.0000        0.0000        0.0000
  37727.4167  04/16/2003        0.0000       -1.5352        0.0000        0.0000        0.0000        0.0000
  37727.4583  04/16/2003        0.0000       -1.5352        0.0000        0.0000        0.0000        0.0000
  37727.5000  04/16/2003        0.0000       -1.5352        0.0000        0.0000        0.0000        0.0000
  37727.5417  04/16/2003        0.0000       -1.5352        0.0000        0.0000        0.0000        0.0000
  37727.5833  04/16/2003        0.0000       -1.5352        0.0000        0.0000        0.0000        0.0000
  37727.6250  04/16/2003        0.0000       -1.5352        0.0000        0.0000        0.0000        0.0000
  37727.6667  04/16/2003        0.0000       -1.5352        0.0000        0.0000        0.0000        0.0000
  37727.7083  04/16/2003        0.0000       -1.5352        0.0000        0.0000        0.0000        0.0000
  37727.7500  04/16/2003        0.0000       -1.2302        0.0000        0.0000        0.0000        0.0000
  37727.7917  04/16/2003        0.0000       -0.3334        0.0000        0.0000        0.0000        0.0000
  37727.8333  04/16/2003        0.0000       -0.2518        0.0000        0.0000        0.0000        0.0000
  37727.8750  04/16/2003        0.0000       -0.2477        0.0000        0.0000        0.0000        0.0000
  37727.9167  04/16/2003        0.0000       -0.2290        0.0000        0.0000        0.0000        0.0000
  37727.9583  04/16/2003        0.0000       -0.1867        0.0000        0.0000        0.0000        0.0000
  37728.0000  04/17/2003        0.0000       -0.1431        0.0000        0.0000        0.0000        0.0000
  37728.0417  04/17/2003        0.0000       -0.0453        0.0000        0.0000        0.0000        0.0000
  37728.0833  04/17/2003        0.0000       -0.0419        0.0000        0.0000        0.0000        0.0000
  37728.1250  04/17/2003        0.0000       -0.0396        0.0000        0.0000        0.0000        0.0000
  37728.1667  04/17/2003        0.0000       -0.0315        0.0000        0.0000        0.0000        0.0000
  37728.2083  04/17/2003        0.0000       -0.0379        0.0000        0.0000        0.0000        0.0000
  37728.2500  04/17/2003        0.0000       -0.0526        0.0000        0.0000        0.0000        0.0000
  37728.2917  04/17/2003        0.0000       -0.0847        0.0000        0.0000        0.0000        0.0000
  37728.3333  04/17/2003        0.0000       -0.2867        0.0000        0.0000        0.0000        0.0000
  37728.3750  04/17/2003        0.0000       -0.6974        0.0000        0.0000        0.0000        0.0000
  37728.4167  04/17/2003        0.0000       -0.9942        0.0000        0.0000        0.0000        0.0000
  37728.4583  04/17/2003        0.0000       -1.0070        0.0000        0.0000        0.0000        0.0000
  37728.5000  04/17/2003        0.0000       -1.0070        0.0000        0.0000        0.0000        0.0000
  37728.5417  04/17/2003        0.0000       -1.0070        0.0000        0.0000        0.0000        0.0000
  37728.5833  04/17/2003        0.0000       -1.0070        0.0000        0.0000        0.0000        0.0000
  37728.6250  04/17/2003        0.0000       -1.0070        0.0000        0.0000        0.0000        0.0000
  37728.6667  04/17/2003        0.0000       -1.0070        0.0000        0.0000        0.0000        0.0000
  37728.7083  04/17/2003        0.0000       -1.0070        0.0000        0.0000        0.0000        0.0000
  37728.7500  04/17/2003        0.0000       -0.7944        0.0000        0.0000        0.0000        0.0000
  37728.7917  04/17/2003        0.0000       -0.1764        0.0000        0.0000        0.0000        0.0000
  37728.8333  04/17/2003        0.0000       -0.1184        0.0000        0.0000        0.0000        0.0000
  37728.8750  04/17/2003        0.0000       -0.0661        0.0000        0.0000        0.0000        0.0000
  37728.9167  04/17/2003        0.0000       -0.0459        0.0000        0.0000        0.0000        0.0000
  37728.9583  04/17/2003        0.0000       -0.0358        0.0000        0.0000        0.0000        0.0000
  37729.0000  04/18/2003        0.0000       -0.0385        0.0000        0.0000        0.0000        0.0000
  37729.0417  04/18/2003        0.0000       -0.0533        0.0000        0.0000        0.0000        0.0000
  37729.0833  04/18/2003        0.0000       -0.0726        0.0000        0.0000        0.0000        0.0000
  37729.1250  04/18/2003        0.0000       -0.0756        0.0000        0.0000        0.0000        0.0000
  37729.1667  04/18/2003        0.0000       -0.0794        0.0000        0.0000        0.0000        0.0000
  37729.2083  04/18/2003        0.0000       -0.0703        0.0000        0.0000        0.0000        0.0000
  37729.2500  04/18/2003        0.0000       -0.0548        0.0000        0.0000        0.0000        0.0000
  37729.2917  04/18/2003        0.2477        0.2076        0.0000        0.0000        0.0000        0.0000
  37729.3333  04/18/2003        0.9525        0.8516        0.0000        0.0000        0.0000        0.0000
  37729.3750  04/18/2003        0.9525        0.7118        0.0000        0.0000        0.0000        0.0000
  37729.4167  04/18/2003        0.7049        0.2758        0.0000        0.0000        0.0000        0.0000
  37729.4583  04/18/2003        0.0000       -0.2671        0.0000        0.0000        0.0000        0.0000
  37729.5000  04/18/2003        0.0000       -0.1470        0.0000        0.0000        0.0000        0.0000
  37729.5417  04/18/2003        0.0000       -0.1430        0.0000        0.0000        0.0000        0.0000
  37729.5833  04/18/2003        0.0000       -0.1645        0.0000        0.0000        0.0000        0.0000
  37729.6250  04/18/2003        0.0000       -0.2076        0.0000        0.0000        0.0000        0.0000
  37729.6667  04/18/2003        0.0000       -0.2721        0.0000        0.0000        0.0000        0.0000
  37729.7083  04/18/2003        0.0000       -0.2599        0.0000        0.0000        0.0000        0.0000
  37729.7500  04/18/2003        0.0000       -0.2595        0.0000        0.0000        0.0000        0.0000
  37729.7917  04/18/2003        0.0000       -0.1154        0.0000        0.0000        0.0000        0.0000
  37729.8333  04/18/2003        0.0000       -0.0846        0.0000        0.0000        0.0000        0.0000
  37729.8750  04/18/2003        0.0000       -0.0803        0.0000        0.0000        0.0000        0.0000
  37729.9167  04/18/2003        0.0000       -0.0587        0.0000        0.0000        0.0000        0.0000
  37729.9583  04/18/2003        0.0000       -0.0735        0.0000        0.0000        0.0000        0.0000
  37730.0000  04/19/2003        0.0000       -0.1081        0.0000        0.0000        0.0000        0.0000
  37730.0417  04/19/2003        0.0000       -0.0602        0.0000        0.0000        0.0000        0.0000
  37730.0833  04/19/2003        0.0000       -0.0411        0.0000        0.0000        0.0000        0.0000
  37730.1250  04/19/2003        0.0000       -0.0294        0.0000        0.0000        0.0000        0.0000
  37730.1667  04/19/2003        0.0000       -0.0347        0.0000        0.0000        0.0000        0.0000
  37730.2083  04/19/2003        0.0000       -0.0376        0.0000        0.0000        0.0000        0.0000
  37730.2500  04/19/2003        0.0000       -0.0353        0.0000        0.0000        0.0000        0.0000
  37730.2917  04/19/2003        0.0000       -0.0626        0.0000        0.0000        0.0000        0.0000
  37730.3333  04/19/2003        0.0000       -0.1293        0.0000        0.0000        0.0000        0.0000
  37730.3750  04/19/2003        0.0000       -0.1675        0.0000        0.0000        0.0000        0.0000
  37730.4167  04/19/2003        0.0000       -0.2363        0.0000        0.0000        0.0000        0.0000
  37730.4583  04/19/2003        0.0000       -0.3075        0.0000        0.0000        0.0000        0.0000
  37730.5000  04/19/2003        0.0000       -0.3149        0.0000        0.0000        0.0000        0.0000
  37730.5417  04/19/2003        0.9906        0.7891        0.0000        0.0000        0.0000        0.0000
  37730.5833  04/19/2003        3.8100        3.5897        0.0000        0.0000        0.0000        0.0000
  37730.6250  04/19/2003        2.3813        1.9773        0.0000        0.0000        0.0000        0.0000
  37730.6667  04/19/2003        0.0000       -0.3781        0.0000        0.0000        0.0000        0.0000
  37730.7083  04/19/2003        0.2477        0.0504        0.0000        0.0000        0.0000        0.0000
  37730.7500  04/19/2003        0.7049        0.6435        0.0000        0.0000        0.0000        0.0000
  37730.7917  04/19/2003        0.0000       -0.0638        0.0000        0.0000        0.0000        0.0000
  37730.8333  04/19/2003        0.0000       -0.0439        0.0000        0.0000        0.0000        0.0000
  37730.8750  04/19/2003        0.0000       -0.0418        0.0000        0.0000        0.0000        0.0000
  37730.9167  04/19/2003        0.0000       -0.0362        0.0000        0.0000        0.0000        0.0000
  37730.9583  04/19/2003        0.0000       -0.0303        0.0000        0.0000        0.0000        0.0000
  37731.0000  04/20/2003        0.0000       -0.0295        0.0000        0.0000        0.0000        0.0000
  37731.0417  04/20/2003        0.0000       -0.0453        0.0000        0.0000        0.0000        0.0000
  37731.0833  04/20/2003        0.0000       -0.0560        0.0000        0.0000        0.0000        0.0000
  37731.1250  04/20/2003        0.0000       -0.0602        0.0000        0.0000        0.0000        0.0000
  37731.1667  04/20/2003        0.0000       -0.0507        0.0000        0.0000        0.0000        0.0000
  37731.2083  04/20/2003        0.0000       -0.0357        0.0000        0.0000        0.0000        0.0000
  37731.2500  04/20/2003        0.0000       -0.0499        0.0000        0.0000        0.0000        0.0000
  37731.2917  04/20/2003        0.0000       -0.1570        0.0000        0.0000        0.0000        0.0000
  37731.3333  04/20/2003        0.0000       -0.4177        0.0000        0.0000        0.0000        0.0000
  37731.3750  04/20/2003        0.0000       -0.6916        0.0000        0.0000        0.0000        0.0000
  37731.4167  04/20/2003        0.0000       -0.5740        0.0000        0.0000        0.0000        0.0000
  37731.4583  04/20/2003        0.0000       -0.7241        0.0000        0.0000        0.0000        0.0000
  37731.5000  04/20/2003        0.0000       -0.9448        0.0000        0.0000        0.0000        0.0000
  37731.5417  04/20/2003        0.0000       -0.7753        0.0000        0.0000        0.0000        0.0000
  37731.5833  04/20/2003        0.0000       -0.8175        0.0000        0.0000        0.0000        0.0000
  37731.6250  04/20/2003        0.0000       -0.6304        0.0000        0.0000        0.0000        0.0000
  37731.6667  04/20/2003        0.0000       -0.4867        0.0000        0.0000        0.0000        0.0000
  37731.7083  04/20/2003        0.0000       -0.3171        0.0000        0.0000        0.0000        0.0000
  37731.7500  04/20/2003        0.0000       -0.1871        0.0000        0.0000        0.0000        0.0000
  37731.7917  04/20/2003        0.0000       -0.1673        0.0000        0.0000        0.0000        0.0000
  37731.8333  04/20/2003        0.0000       -0.1594        0.0000        0.0000        0.0000        0.0000
  37731.8750  04/20/2003        0.0000       -0.1612        0.0000        0.0000        0.0000        0.0000
  37731.9167  04/20/2003        0.0000       -0.1419        0.0000        0.0000        0.0000        0.0000
  37731.9583  04/20/2003        0.0000       -0.1464        0.0000        0.0000        0.0000        0.0000
  37732.0000  04/21/2003        0.0000       -0.1371        0.0000        0.0000        0.0000        0.0000
  37732.0417  04/21/2003        0.0000       -0.0861        0.0000        0.0000        0.0000        0.0000
  37732.0833  04/21/2003        0.0000       -0.0902        0.0000        0.0000        0.0000        0.0000
  37732.1250  04/21/2003        0.0000       -0.0648        0.0000        0.0000        0.0000        0.0000
  37732.1667  04/21/2003        0.0000       -0.0607        0.0000        0.0000        0.0000        0.0000
  37732.2083  04/21/2003        0.0000       -0.0537        0.0000        0.0000        0.0000        0.0000
  37732.2500  04/21/2003        0.0000       -0.0621        0.0000        0.0000        0.0000        0.0000
  37732.2917  04/21/2003        0.0000       -0.2384        0.0000        0.0000        0.0000        0.0000
  37732.3333  04/21/2003        0.0000       -0.8235        0.0000        0.0000        0.0000        0.0000
  37732.3750  04/21/2003        0.0000       -1.4422        0.0000        0.0000        0.0000        0.0000
  37732.4167  04/21/2003        0.0000       -1.9979        0.0000        0.0000        0.0000        0.0000
  37732.4583  04/21/2003        0.0000       -2.3534        0.0000        0.0000        0.0000        0.0000
  37732.5000  04/21/2003        0.0000       -2.3534        0.0000        0.0000        0.0000        0.0000
  37732.5417  04/21/2003        0.0000       -2.3534        0.0000        0.0000        0.0000        0.0000
  37732.5833  04/21/2003        0.0000       -2.3534        0.0000        0.0000        0.0000        0.0000
  37732.6250  04/21/2003        0.0000       -2.3534        0.0000        0.0000        0.0000        0.0000
  37732.6667  04/21/2003        0.0000       -2.3534        0.0000        0.0000        0.0000        0.0000
  37732.7083  04/21/2003        0.0000       -2.3534        0.0000        0.0000        0.0000        0.0000
  37732.7500  04/21/2003        0.0000       -1.8489        0.0000        0.0000        0.0000        0.0000
  37732.7917  04/21/2003        0.0000       -0.4011        0.0000        0.0000        0.0000        0.0000
  37732.8333  04/21/2003        0.0000       -0.3481        0.0000        0.0000        0.0000        0.0000
  37732.8750  04/21/2003        0.0000       -0.2953        0.0000        0.0000        0.0000        0.0000
  37732.9167  04/21/2003        0.0000       -0.2403        0.0000        0.0000        0.0000        0.0000
  37732.9583  04/21/2003        0.0000       -0.1498        0.0000        0.0000        0.0000        0.0000
  37733.0000  04/22/2003        0.0000       -0.1287        0.0000        0.0000        0.0000        0.0000
  37733.0417  04/22/2003        0.0000       -0.1257        0.0000        0.0000        0.0000        0.0000
  37733.0833  04/22/2003        0.0000       -0.1029        0.0000        0.0000        0.0000        0.0000
  37733.1250  04/22/2003        0.0000       -0.0822        0.0000        0.0000        0.0000        0.0000
  37733.1667  04/22/2003        0.0000       -0.0575        0.0000        0.0000        0.0000        0.0000
  37733.2083  04/22/2003        0.0000       -0.0457        0.0000        0.0000        0.0000        0.0000
  37733.2500  04/22/2003        0.0000       -0.0435        0.0000        0.0000        0.0000        0.0000
  37733.2917  04/22/2003        0.0000       -0.2092        0.0000        0.0000        0.0000        0.0000
  37733.3333  04/22/2003        0.0000       -0.7999        0.0000        0.0000        0.0000        0.0000
  37733.3750  04/22/2003        0.0000       -1.2760        0.0000        0.0000        0.0000        0.0000
  37733.4167  04/22/2003        0.0000       -1.2760        0.0000        0.0000        0.0000        0.0000
  37733.4583  04/22/2003        0.0000       -1.2760        0.0000        0.0000        0.0000        0.0000
  37733.5000  04/22/2003        0.0000       -1.2760        0.0000        0.0000        0.0000        0.0000
  37733.5417  04/22/2003        0.0000       -1.2760        0.0000        0.0000        0.0000        0.0000
  37733.5833  04/22/2003        0.0000       -1.2760        0.0000        0.0000        0.0000        0.0000
  37733.6250  04/22/2003        0.0000       -1.2760        0.0000        0.0000        0.0000        0.0000
  37733.6667  04/22/2003        0.0000       -1.2760        0.0000        0.0000        0.0000        0.0000
  37733.7083  04/22/2003        0.0000       -1.2760        0.0000        0.0000        0.0000        0.0000
  37733.7500  04/22/2003        0.0000       -1.0519        0.0000        0.0000        0.0000        0.0000
  37733.7917  04/22/2003        0.0000       -0.3916        0.0000        0.0000        0.0000        0.0000
  37733.8333  04/22/2003        0.0000       -0.3154        0.0000        0.0000        0.0000        0.0000
  37733.8750  04/22/2003        0.0000       -0.2727        0.0000        0.0000        0.0000        0.0000
  37733.9167  04/22/2003        0.0000       -0.2371        0.0000        0.0000        0.0000        0.0000
  37733.9583  04/22/2003        0.0000       -0.1938        0.0000        0.0000        0.0000        0.0000
  37734.0000  04/23/2003        0.0000       -0.2100        0.0000        0.0000        0.0000        0.0000
  37734.0417  04/23/2003        0.0000       -0.3506        0.0000        0.0000        0.0000        0.0000
  37734.0833  04/23/2003        0.0000       -0.3420        0.0000        0.0000        0.0000        0.0000
  37734.1250  04/23/2003        0.0000       -0.2928        0.0000        0.0000        0.0000        0.0000
  37734.1667  04/23/2003        0.0000       -0.2869        0.0000        0.0000        0.0000        0.0000
  37734.2083  04/23/2003        0.0000       -0.3504        0.0000        0.0000        0.0000        0.0000
  37734.2500  04/23/2003        0.0000       -0.3504        0.0000        0.0000        0.0000        0.0000
  37734.2917  04/23/2003        0.0000       -0.3504        0.0000        0.0000        0.0000        0.0000
  37734.3333  04/23/2003        0.0000       -0.3504        0.0000        0.0000        0.0000        0.0000
  37734.3750  04/23/2003        0.0000       -0.3504        0.0000        0.0000        0.0000        0.0000
  37734.4167  04/23/2003        0.0000       -0.3504        0.0000        0.0000        0.0000        0.0000
  37734.4583  04/23/2003        0.0000       -0.3504        0.0000        0.0000        0.0000        0.0000
  37734.5000  04/23/2003        0.0000       -0.3504        0.0000        0.0000        0.0000        0.0000
  37734.5417  04/23/2003        0.0000       -0.3504        0.0000        0.0000        0.0000        0.0000
  37734.5833  04/23/2003        0.0000       -0.3504        0.0000        0.0000        0.0000        0.0000
  37734.6250  04/23/2003        0.0000       -0.3504        0.0000        0.0000        0.0000        0.0000
  37734.6667  04/23/2003        0.0000       -0.3504        0.0000        0.0000        0.0000        0.0000
  37734.7083  04/23/2003        1.2383        0.9399        0.0000        0.0000        0.0000        0.0000
  37734.7500  04/23/2003        4.3910        4.2465        0.0000        0.0000        0.0000        0.0000
  37734.7917  04/23/2003        2.1590        2.0532        0.0000        0.0000        0.0000        0.0000
  37734.8333  04/23/2003        4.5910        4.5236        0.0000        0.0000        0.0000        0.0000
  37734.8750  04/23/2003        8.5725        8.5487        0.0000        0.0000        0.0000        0.0000
  37734.9167  04/23/2003        2.7940        2.7702        0.0000        0.0000        0.0000        0.0000
  37734.9583  04/23/2003        0.0000       -0.0223        0.0000        0.0000        0.0000        0.0000
  37735.0000  04/24/2003        0.0000       -0.0274        0.0000        0.0000        0.0000        0.0000
  37735.0417  04/24/2003        0.0000       -0.0302        0.0000        0.0000        0.0000        0.0000
  37735.0833  04/24/2003        0.0000       -0.0348        0.0000        0.0000        0.0000        0.0000
  37735.1250  04/24/2003        0.0000       -0.0362        0.0000        0.0000        0.0000        0.0000
  37735.1667  04/24/2003        0.0000       -0.0302        0.0000        0.0000        0.0000        0.0000
  37735.2083  04/24/2003        0.0000       -0.0272        0.0000        0.0000        0.0000        0.0000
  37735.2500  04/24/2003        0.0000       -0.0233        0.0000        0.0000        0.0000        0.0000
  37735.2917  04/24/2003        0.2477        0.2213        0.0000        0.0000        0.0000        0.0000
  37735.3333  04/24/2003        0.7049        0.6179        0.0000        0.0000        0.0000        0.0000
  37735.3750  04/24/2003        0.0000       -0.3022        0.0000        0.0000        0.0000        0.0000
  37735.4167  04/24/2003        0.0000       -0.5463        0.0000        0.0000        0.0000        0.0000
  37735.4583  04/24/2003        0.0000       -0.3835        0.0000        0.0000        0.0000        0.0000
  37735.5000  04/24/2003        0.0000       -0.2724        0.0000        0.0000        0.0000        0.0000
  37735.5417  04/24/2003        0.0000       -0.3123        0.0000        0.0000        0.0000        0.0000
  37735.5833  04/24/2003        0.0000       -0.4503        0.0000        0.0000        0.0000        0.0000
  37735.6250  04/24/2003        0.4953        0.0883        0.0000        0.0000        0.0000        0.0000
  37735.6667  04/24/2003        1.4097        1.1793        0.0000        0.0000        0.0000        0.0000
  37735.7083  04/24/2003        0.0000       -0.1600        0.0000        0.0000        0.0000        0.0000
  37735.7500  04/24/2003        0.0000       -0.0772        0.0000        0.0000        0.0000        0.0000
  37735.7917  04/24/2003        0.0000       -0.0328        0.0000        0.0000        0.0000        0.0000
  37735.8333  04/24/2003        0.0000       -0.0246        0.0000        0.0000        0.0000        0.0000
  37735.8750  04/24/2003        0.0000       -0.0208        0.0000        0.0000        0.0000        0.0000
  37735.9167  04/24/2003        0.0000       -0.0139        0.0000        0.0000        0.0000        0.0000
  37735.9583  04/24/2003        0.0000       -0.0139        0.0000        0.0000        0.0000        0.0000
  37736.0000  04/25/2003        0.0000       -0.0121        0.0000        0.0000        0.0000        0.0000
  37736.0417  04/25/2003        0.0000       -0.0070        0.0000        0.0000        0.0000        0.0000
  37736.0833  04/25/2003        0.0000       -0.0077        0.0000        0.0000        0.0000        0.0000
  37736.1250  04/25/2003        0.0000       -0.0126        0.0000        0.0000        0.0000        0.0000
  37736.1667  04/25/2003        0.1238        0.1020        0.0000        0.0000        0.0000        0.0000
  37736.2083  04/25/2003        0.3524        0.3202        0.0000        0.0000        0.0000        0.0000
  37736.2500  04/25/2003        0.0000       -0.0540        0.0000        0.0000        0.0000        0.0000
  37736.2917  04/25/2003        0.0000       -0.1276        0.0000        0.0000        0.0000        0.0000
  37736.3333  04/25/2003        0.0000       -0.5536        0.0000        0.0000        0.0000        0.0000
  37736.3750  04/25/2003        0.0000       -1.4100        0.0000        0.0000        0.0000        0.0000
  37736.4167  04/25/2003        0.0000       -1.9992        0.0000        0.0000        0.0000        0.0000
  37736.4583  04/25/2003        0.0000       -2.4202        0.0000        0.0000        0.0000        0.0000
  37736.5000  04/25/2003        0.0000       -2.6771        0.0000        0.0000        0.0000        0.0000
  37736.5417  04/25/2003        0.0000       -2.7566        0.0000        0.0000        0.0000        0.0000
  37736.5833  04/25/2003        0.0000       -2.7591        0.0000        0.0000        0.0000        0.0000
  37736.6250  04/25/2003        0.0000       -2.7591        0.0000        0.0000        0.0000        0.0000
  37736.6667  04/25/2003        0.0000       -2.7591        0.0000        0.0000        0.0000        0.0000
  37736.7083  04/25/2003        0.0000       -2.2712        0.0000        0.0000        0.0000        0.0000
  37736.7500  04/25/2003        0.0000       -0.7337        0.0000        0.0000        0.0000        0.0000
  37736.7917  04/25/2003        0.0000       -0.3185        0.0000        0.0000        0.0000        0.0000
  37736.8333  04/25/2003        0.0000       -0.2976        0.0000        0.0000        0.0000        0.0000
  37736.8750  04/25/2003        0.0000       -0.2689        0.0000        0.0000        0.0000        0.0000
  37736.9167  04/25/2003        0.0000       -0.2098        0.0000        0.0000        0.0000        0.0000
  37736.9583  04/25/2003        0.0000       -0.1735        0.0000        0.0000        0.0000        0.0000
  37737.0000  04/26/2003        0.0000       -0.1556        0.0000        0.0000        0.0000        0.0000
  37737.0417  04/26/2003        0.0000       -0.1517        0.0000        0.0000        0.0000        0.0000
  37737.0833  04/26/2003        0.0000       -0.1169        0.0000        0.0000        0.0000        0.0000
  37737.1250  04/26/2003        0.0000       -0.0866        0.0000        0.0000        0.0000        0.0000
  37737.1667  04/26/2003        0.0000       -0.0712        0.0000        0.0000        0.0000        0.0000
  37737.2083  04/26/2003        0.0000       -0.0585        0.0000        0.0000        0.0000        0.0000
  37737.2500  04/26/2003        0.0000       -0.0651        0.0000        0.0000        0.0000        0.0000
  37737.2917  04/26/2003        0.0000       -0.2369        0.0000        0.0000        0.0000        0.0000
  37737.3333  04/26/2003        0.0000       -0.8464        0.0000        0.0000        0.0000        0.0000
  37737.3750  04/26/2003        0.0000       -1.4840        0.0000        0.0000        0.0000        0.0000
  37737.4167  04/26/2003        0.0000       -1.8902        0.0000        0.0000        0.0000        0.0000
  37737.4583  04/26/2003        0.0000       -1.8902        0.0000        0.0000        0.0000        0.0000
  37737.5000  04/26/2003        0.0000       -1.8902        0.0000        0.0000        0.0000        0.0000
  37737.5417  04/26/2003        0.0000       -1.8902        0.0000        0.0000        0.0000        0.0000
  37737.5833  04/26/2003        0.0000       -1.8902        0.0000        0.0000        0.0000        0.0000
  37737.6250  04/26/2003        0.0000       -1.8902        0.0000        0.0000        0.0000        0.0000
  37737.6667  04/26/2003        0.0000       -1.8902        0.0000        0.0000        0.0000        0.0000
  37737.7083  04/26/2003        0.0000       -1.8902        0.0000        0.0000        0.0000        0.0000
  37737.7500  04/26/2003        0.0000       -1.5024        0.0000        0.0000        0.0000        0.0000
